w(cm-1), IM(w)_xx, IM(w)_yy, IM(w)_zz, IM(w)_xy, IM(w)_xz, IM(w)_yz
684.036773123, 0.00440538108199, 0.0205425057815, 8.94871754528e-06, 0.0, 0.0, 0.0
684.26524232, 0.00522613858105, 0.026830618107, 8.95588742657e-06, 0.0, 0.0, 0.0
684.493711516, 0.00628440210617, 0.0348793805923, 8.96312916935e-06, 0.0, 0.0, 0.0
684.722180712, 0.00767258952759, 0.0437081876609, 8.97044313658e-06, 0.0, 0.0, 0.0
684.950649908, 0.00952566975664, 0.0502561610785, 8.97782969433e-06, 0.0, 0.0, 0.0
685.179119104, 0.0120389657202, 0.0506897972345, 8.98528921177e-06, 0.0, 0.0, 0.0
685.4075883, 0.0154824447937, 0.0447059838312, 8.99282206125e-06, 0.0, 0.0, 0.0
685.636057496, 0.0201780167953, 0.035946314817, 9.00042861828e-06, 0.0, 0.0, 0.0
685.864526692, 0.0263335607761, 0.0277164216343, 9.0081092616e-06, 0.0, 0.0, 0.0
686.092995888, 0.0335152246751, 0.02120961992, 9.01586437319e-06, 0.0, 0.0, 0.0
686.321465084, 0.0397639268157, 0.0163870575426, 9.02369433828e-06, 0.0, 0.0, 0.0
686.549934281, 0.0418258412994, 0.0128694060383, 9.03159954544e-06, 0.0, 0.0, 0.0
686.778403477, 0.0382876607007, 0.010289589925, 9.03958038654e-06, 0.0, 0.0, 0.0
687.006872673, 0.0314699198754, 0.00837053551626, 9.04763725682e-06, 0.0, 0.0, 0.0
687.235341869, 0.024460134064, 0.0069183308615, 9.05577055493e-06, 0.0, 0.0, 0.0
687.463811065, 0.0187138538845, 0.00580004481621, 9.06398068295e-06, 0.0, 0.0, 0.0
687.692280261, 0.0144018999627, 0.00492442727789, 9.07226804638e-06, 0.0, 0.0, 0.0
687.920749457, 0.011251423668, 0.00422815996136, 9.08063305427e-06, 0.0, 0.0, 0.0
688.149218653, 0.0089476667364, 0.00366665544011, 9.08907611914e-06, 0.0, 0.0, 0.0
688.377687849, 0.00724205110856, 0.00320800957184, 9.09759765711e-06, 0.0, 0.0, 0.0
688.606157045, 0.00595810165581, 0.00282902452638, 9.10619808786e-06, 0.0, 0.0, 0.0
688.834626242, 0.00497447930644, 0.00251257005514, 9.11487783472e-06, 0.0, 0.0, 0.0
689.063095438, 0.00420803850834, 0.00224581021724, 9.12363732466e-06, 0.0, 0.0, 0.0
689.291564634, 0.00360130412632, 0.00201899449315, 9.13247698835e-06, 0.0, 0.0, 0.0
689.52003383, 0.00311398972871, 0.00182462139242, 9.14139726021e-06, 0.0, 0.0, 0.0
689.748503026, 0.00271740754997, 0.00165685127517, 9.15039857839e-06, 0.0, 0.0, 0.0
689.976972222, 0.00239079731961, 0.00151108828208, 9.15948138487e-06, 0.0, 0.0, 0.0
690.205441418, 0.00211889824296, 0.00138367864376, 9.16864612545e-06, 0.0, 0.0, 0.0
690.433910614, 0.00189032392735, 0.00127169018672, 9.17789324981e-06, 0.0, 0.0, 0.0
690.66237981, 0.00169645935872, 0.00117274924046, 9.18722321154e-06, 0.0, 0.0, 0.0
690.890849006, 0.00153070111544, 0.00108491863556, 9.1966364682e-06, 0.0, 0.0, 0.0
691.119318203, 0.00138792626836, 0.00100660546933, 9.2061334813e-06, 0.0, 0.0, 0.0
691.347787399, 0.00126411580358, 0.000936490679831, 9.21571471639e-06, 0.0, 0.0, 0.0
691.576256595, 0.00115608394306, 0.000873474767745, 9.22538064311e-06, 0.0, 0.0, 0.0
691.804725791, 0.0010612810507, 0.000816635595346, 9.23513173517e-06, 0.0, 0.0, 0.0
692.033194987, 0.000977648357868, 0.000765195303711, 9.24496847043e-06, 0.0, 0.0, 0.0
692.261664183, 0.000903509647938, 0.000718494176007, 9.25489133096e-06, 0.0, 0.0, 0.0
692.490133379, 0.000837489621882, 0.000675969836889, 9.26490080303e-06, 0.0, 0.0, 0.0
692.718602575, 0.000778451746609, 0.000637140583972, 9.27499737718e-06, 0.0, 0.0, 0.0
692.947071771, 0.000725450484452, 0.000601591943188, 9.28518154826e-06, 0.0, 0.0, 0.0
693.175540967, 0.00067769424683, 0.000568965757464, 9.29545381547e-06, 0.0, 0.0, 0.0
693.404010164, 0.000634516422368, 0.000538951279541, 9.30581468242e-06, 0.0, 0.0, 0.0
693.63247936, 0.000595352539874, 0.000511277860502, 9.31626465713e-06, 0.0, 0.0, 0.0
693.860948556, 0.000559722132627, 0.000485708916552, 9.32680425211e-06, 0.0, 0.0, 0.0
694.089417752, 0.00052721423469, 0.000462036925676, 9.3374339844e-06, 0.0, 0.0, 0.0
694.317886948, 0.000497475704724, 0.000440079258667, 9.34815437562e-06, 0.0, 0.0, 0.0
694.546356144, 0.000470201766996, 0.000419674689638, 9.35896595197e-06, 0.0, 0.0, 0.0
694.77482534, 0.00044512830298, 0.000400680462688, 9.36986924434e-06, 0.0, 0.0, 0.0
695.003294536, 0.000422025534158, 0.000382969815931, 9.38086478833e-06, 0.0, 0.0, 0.0
695.231763732, 0.000400692817275, 0.000366429883368, 9.39195312427e-06, 0.0, 0.0, 0.0
695.460232928, 0.000380954334367, 0.000350959910255, 9.4031347973e-06, 0.0, 0.0, 0.0
695.688702125, 0.00036265550652, 0.00033646972969, 9.41441035743e-06, 0.0, 0.0, 0.0
695.917171321, 0.00034565999613, 0.000322878457694, 9.42578035954e-06, 0.0, 0.0, 0.0
696.145640517, 0.00032984719012, 0.000310113371771, 9.43724536347e-06, 0.0, 0.0, 0.0
696.374109713, 0.000315110078132, 0.000298108944102, 9.44880593407e-06, 0.0, 0.0, 0.0
696.602578909, 0.000301353456596, 0.000286806005524, 9.46046264121e-06, 0.0, 0.0, 0.0
696.831048105, 0.000288492402823, 0.000276151020485, 9.47221605989e-06, 0.0, 0.0, 0.0
697.059517301, 0.000276450973816, 0.00026609545649, 9.48406677023e-06, 0.0, 0.0, 0.0
697.287986497, 0.000265161092832, 0.000256595234247, 9.49601535758e-06, 0.0, 0.0, 0.0
697.516455693, 0.00025456159343, 0.000247610246931, 9.50806241253e-06, 0.0, 0.0, 0.0
697.744924889, 0.000244597396098, 0.000239103938832, 9.52020853098e-06, 0.0, 0.0, 0.0
697.973394086, 0.00023521879689, 0.000231042935166, 9.5324543142e-06, 0.0, 0.0, 0.0
698.201863282, 0.000226380851033, 0.000223396716071, 9.54480036888e-06, 0.0, 0.0, 0.0
698.430332478, 0.000218042837302, 0.000216137328877, 9.55724730718e-06, 0.0, 0.0, 0.0
698.658801674, 0.000210167791311, 0.000209239133603, 9.56979574678e-06, 0.0, 0.0, 0.0
698.88727087, 0.000202722097789, 0.000202678577374, 9.58244631096e-06, 0.0, 0.0, 0.0
699.115740066, 0.000195675133483, 0.00019643399407, 9.59519962865e-06, 0.0, 0.0, 0.0
699.344209262, 0.000188998953643, 0.000190485426024, 9.60805633448e-06, 0.0, 0.0, 0.0
699.572678458, 0.000182668016114, 0.000184814465061, 9.62101706882e-06, 0.0, 0.0, 0.0
699.801147654, 0.000176658937993, 0.000179404110503, 9.63408247788e-06, 0.0, 0.0, 0.0
700.02961685, 0.000170950280507, 0.000174238642113, 9.64725321377e-06, 0.0, 0.0, 0.0
700.258086047, 0.000165522358472, 0.000169303506203, 9.66052993452e-06, 0.0, 0.0, 0.0
700.486555243, 0.000160357071149, 0.000164585213385, 9.67391330415e-06, 0.0, 0.0, 0.0
700.715024439, 0.000155437751817, 0.000160071246607, 9.6874039928e-06, 0.0, 0.0, 0.0
700.943493635, 0.000150749033726, 0.000155749978327, 9.70100267669e-06, 0.0, 0.0, 0.0
701.171962831, 0.000146276730426, 0.00015161059579, 9.71471003826e-06, 0.0, 0.0, 0.0
701.400432027, 0.000142007728748, 0.000147643033524, 9.72852676622e-06, 0.0, 0.0, 0.0
701.628901223, 0.000137929892912, 0.000143837912264, 9.74245355558e-06, 0.0, 0.0, 0.0
701.857370419, 0.000134031978489, 0.000140186483615, 9.75649110778e-06, 0.0, 0.0, 0.0
702.085839615, 0.000130303555049, 0.000136680579857, 9.77064013068e-06, 0.0, 0.0, 0.0
702.314308811, 0.000126734936527, 0.000133312568327, 9.7849013387e-06, 0.0, 0.0, 0.0
702.542778008, 0.000123317118438, 0.000130075309944, 9.79927545286e-06, 0.0, 0.0, 0.0
702.771247204, 0.000120041721173, 0.000126962121422, 9.81376320083e-06, 0.0, 0.0, 0.0
702.9997164, 0.000116900938717, 0.000123966740814, 9.82836531703e-06, 0.0, 0.0, 0.0
703.228185596, 0.000113887492217, 0.000121083296062, 9.8430825427e-06, 0.0, 0.0, 0.0
703.456654792, 0.000110994587861, 0.00011830627624, 9.85791562596e-06, 0.0, 0.0, 0.0
703.685123988, 0.000108215878636, 0.000115630505247, 9.87286532188e-06, 0.0, 0.0, 0.0
703.913593184, 0.000105545429551, 0.000113051117707, 9.88793239257e-06, 0.0, 0.0, 0.0
704.14206238, 0.00010297768598, 0.000110563536862, 9.90311760726e-06, 0.0, 0.0, 0.0
704.370531576, 0.0001005074448, 0.000108163454282, 9.91842174235e-06, 0.0, 0.0, 0.0
704.599000772, 9.81298280511e-05, 0.000105846811222, 9.93384558152e-06, 0.0, 0.0, 0.0
704.827469969, 9.58402588724e-05, 0.000103609781461, 9.94938991577e-06, 0.0, 0.0, 0.0
705.055939165, 9.36344394847e-05, 0.000101448755511, 9.96505554354e-06, 0.0, 0.0, 0.0
705.284408361, 9.15083310304e-05, 9.93603260594e-05, 9.98084327078e-06, 0.0, 0.0, 0.0
705.512877557, 8.94581350897e-05, 9.73412745362e-05, 9.99675391099e-06, 0.0, 0.0, 0.0
705.741346753, 8.74802767181e-05, 9.53885587131e-05, 1.00127882854e-05, 0.0, 0.0, 0.0
705.969815949, 8.55713888618e-05, 9.34993012419e-05, 1.00289472229e-05, 0.0, 0.0, 0.0
706.198285145, 8.37282980268e-05, 9.16707790518e-05, 1.00452315602e-05, 0.0, 0.0, 0.0
706.426754341, 8.19480110857e-05, 8.99004135334e-05, 1.00616421422e-05, 0.0, 0.0, 0.0
706.655223537, 8.02277031222e-05, 8.81857614436e-05, 1.00781798214e-05, 0.0, 0.0, 0.0
706.883692733, 7.85647062197e-05, 8.65245064711e-05, 1.00948454587e-05, 0.0, 0.0, 0.0
707.11216193, 7.69564991113e-05, 8.49144514082e-05, 1.01116399231e-05, 0.0, 0.0, 0.0
707.340631126, 7.54006976174e-05, 8.33535108803e-05, 1.01285640918e-05, 0.0, 0.0, 0.0
707.569100322, 7.38950458019e-05, 8.18397045871e-05, 1.01456188504e-05, 0.0, 0.0, 0.0
707.797569518, 7.24374077871e-05, 8.03711510161e-05, 1.01628050932e-05, 0.0, 0.0, 0.0
708.026038714, 7.10257601713e-05, 7.894606159e-05, 1.01801237226e-05, 0.0, 0.0, 0.0
708.25450791, 6.96581849981e-05, 7.75627352142e-05, 1.019757565e-05, 0.0, 0.0, 0.0
708.482977106, 6.83328632344e-05, 7.62195531945e-05, 1.02151617954e-05, 0.0, 0.0, 0.0
708.711446302, 6.70480687127e-05, 7.49149744948e-05, 1.02328830878e-05, 0.0, 0.0, 0.0
708.939915498, 6.58021625022e-05, 7.36475313112e-05, 1.02507404649e-05, 0.0, 0.0, 0.0
709.168384694, 6.45935876736e-05, 7.24158249363e-05, 1.02687348737e-05, 0.0, 0.0, 0.0
709.396853891, 6.34208644268e-05, 7.12185218946e-05, 1.02868672701e-05, 0.0, 0.0, 0.0
709.625323087, 6.22825855527e-05, 7.00543503262e-05, 1.03051386195e-05, 0.0, 0.0, 0.0
709.853792283, 6.11774122035e-05, 6.89220966035e-05, 1.03235498964e-05, 0.0, 0.0, 0.0
710.082261479, 6.01040699474e-05, 6.7820602162e-05, 1.0342102085e-05, 0.0, 0.0, 0.0
710.310730675, 5.90613450869e-05, 6.67487605301e-05, 1.03607961788e-05, 0.0, 0.0, 0.0
710.539199871, 5.80480812192e-05, 6.57055145448e-05, 1.03796331813e-05, 0.0, 0.0, 0.0
710.767669067, 5.70631760225e-05, 6.46898537388e-05, 1.03986141055e-05, 0.0, 0.0, 0.0
710.996138263, 5.61055782504e-05, 6.37008118881e-05, 1.04177399744e-05, 0.0, 0.0, 0.0
711.224607459, 5.51742849188e-05, 6.27374647084e-05, 1.04370118211e-05, 0.0, 0.0, 0.0
711.453076655, 5.42683386727e-05, 6.17989276899e-05, 1.04564306887e-05, 0.0, 0.0, 0.0
711.681545852, 5.33868253182e-05, 6.08843540618e-05, 1.04759976306e-05, 0.0, 0.0, 0.0
711.910015048, 5.25288715092e-05, 5.99929328768e-05, 1.04957137106e-05, 0.0, 0.0, 0.0
712.138484244, 5.16936425775e-05, 5.91238872086e-05, 1.05155800028e-05, 0.0, 0.0, 0.0
712.36695344, 5.0880340496e-05, 5.82764724534e-05, 1.05355975921e-05, 0.0, 0.0, 0.0
712.595422636, 5.00882019659e-05, 5.74499747309e-05, 1.05557675741e-05, 0.0, 0.0, 0.0
712.823891832, 4.93164966193e-05, 5.66437093751e-05, 1.05760910551e-05, 0.0, 0.0, 0.0
713.052361028, 4.85645253296e-05, 5.58570195123e-05, 1.05965691525e-05, 0.0, 0.0, 0.0
713.280830224, 4.78316186219e-05, 5.50892747182e-05, 1.06172029948e-05, 0.0, 0.0, 0.0
713.50929942, 4.71171351769e-05, 5.4339869751e-05, 1.06379937216e-05, 0.0, 0.0, 0.0
713.737768616, 4.64204604225e-05, 5.36082233534e-05, 1.06589424841e-05, 0.0, 0.0, 0.0
713.966237813, 4.57410052065e-05, 5.28937771222e-05, 1.06800504447e-05, 0.0, 0.0, 0.0
714.194707009, 4.50782045454e-05, 5.21959944379e-05, 1.07013187777e-05, 0.0, 0.0, 0.0
714.423176205, 4.4431516445e-05, 5.15143594537e-05, 1.0722748669e-05, 0.0, 0.0, 0.0
714.651645401, 4.38004207871e-05, 5.0848376138e-05, 1.07443413165e-05, 0.0, 0.0, 0.0
714.880114597, 4.31844182784e-05, 5.0197567368e-05, 1.076609793e-05, 0.0, 0.0, 0.0
715.108583793, 4.25830294588e-05, 4.95614740719e-05, 1.07880197317e-05, 0.0, 0.0, 0.0
715.337052989, 4.1995793763e-05, 4.89396544152e-05, 1.0810107956e-05, 0.0, 0.0, 0.0
715.565522185, 4.14222686347e-05, 4.83316830307e-05, 1.08323638497e-05, 0.0, 0.0, 0.0
715.793991381, 4.08620286879e-05, 4.7737150287e-05, 1.08547886724e-05, 0.0, 0.0, 0.0
716.022460577, 4.03146649143e-05, 4.71556615953e-05, 1.08773836963e-05, 0.0, 0.0, 0.0
716.250929774, 3.97797839321e-05, 4.65868367522e-05, 1.09001502068e-05, 0.0, 0.0, 0.0
716.47939897, 3.92570072755e-05, 4.60303093139e-05, 1.09230895021e-05, 0.0, 0.0, 0.0
716.707868166, 3.87459707212e-05, 4.54857260043e-05, 1.09462028939e-05, 0.0, 0.0, 0.0
716.936337362, 3.82463236501e-05, 4.49527461502e-05, 1.0969491707e-05, 0.0, 0.0, 0.0
717.164806558, 3.77577284422e-05, 4.44310411468e-05, 1.09929572799e-05, 0.0, 0.0, 0.0
717.393275754, 3.72798599026e-05, 4.39202939476e-05, 1.10166009651e-05, 0.0, 0.0, 0.0
717.62174495, 3.6812404717e-05, 4.34201985802e-05, 1.10404241285e-05, 0.0, 0.0, 0.0
717.850214146, 3.63550609348e-05, 4.29304596857e-05, 1.10644281504e-05, 0.0, 0.0, 0.0
718.078683342, 3.59075374778e-05, 4.24507920799e-05, 1.10886144253e-05, 0.0, 0.0, 0.0
718.307152538, 3.54695536743e-05, 4.19809203356e-05, 1.11129843619e-05, 0.0, 0.0, 0.0
718.535621735, 3.50408388156e-05, 4.15205783847e-05, 1.11375393839e-05, 0.0, 0.0, 0.0
718.764090931, 3.46211317347e-05, 4.10695091395e-05, 1.11622809292e-05, 0.0, 0.0, 0.0
718.992560127, 3.42101804057e-05, 4.06274641313e-05, 1.11872104511e-05, 0.0, 0.0, 0.0
719.221029323, 3.38077415627e-05, 4.0194203166e-05, 1.12123294178e-05, 0.0, 0.0, 0.0
719.449498519, 3.34135803367e-05, 3.97694939957e-05, 1.1237639313e-05, 0.0, 0.0, 0.0
719.677967715, 3.30274699104e-05, 3.93531120053e-05, 1.12631416356e-05, 0.0, 0.0, 0.0
719.906436911, 3.26491911893e-05, 3.89448399137e-05, 1.12888379005e-05, 0.0, 0.0, 0.0
720.134906107, 3.22785324883e-05, 3.85444674882e-05, 1.13147296382e-05, 0.0, 0.0, 0.0
720.363375303, 3.1915289233e-05, 3.81517912718e-05, 1.13408183956e-05, 0.0, 0.0, 0.0
720.591844499, 3.15592636751e-05, 3.77666143231e-05, 1.13671057357e-05, 0.0, 0.0, 0.0
720.820313696, 3.12102646209e-05, 3.73887459674e-05, 1.13935932379e-05, 0.0, 0.0, 0.0
721.048782892, 3.08681071724e-05, 3.7018001559e-05, 1.14202824985e-05, 0.0, 0.0, 0.0
721.277252088, 3.053261248e-05, 3.6654202254e-05, 1.14471751305e-05, 0.0, 0.0, 0.0
721.505721284, 3.02036075068e-05, 3.62971747926e-05, 1.14742727642e-05, 0.0, 0.0, 0.0
721.73419048, 2.98809248035e-05, 3.59467512918e-05, 1.15015770472e-05, 0.0, 0.0, 0.0
721.962659676, 2.95644022929e-05, 3.56027690457e-05, 1.15290896445e-05, 0.0, 0.0, 0.0
722.191128872, 2.92538830648e-05, 3.52650703356e-05, 1.1556812239e-05, 0.0, 0.0, 0.0
722.419598068, 2.89492151794e-05, 3.49335022477e-05, 1.15847465315e-05, 0.0, 0.0, 0.0
722.648067264, 2.86502514797e-05, 3.46079164983e-05, 1.16128942412e-05, 0.0, 0.0, 0.0
722.87653646, 2.83568494117e-05, 3.42881692667e-05, 1.16412571055e-05, 0.0, 0.0, 0.0
723.105005657, 2.80688708533e-05, 3.39741210349e-05, 1.16698368807e-05, 0.0, 0.0, 0.0
723.333474853, 2.77861819491e-05, 3.36656364343e-05, 1.16986353419e-05, 0.0, 0.0, 0.0
723.561944049, 2.75086529542e-05, 3.33625840982e-05, 1.17276542835e-05, 0.0, 0.0, 0.0
723.790413245, 2.72361580828e-05, 3.30648365211e-05, 1.17568955192e-05, 0.0, 0.0, 0.0
724.018882441, 2.69685753647e-05, 3.27722699227e-05, 1.17863608824e-05, 0.0, 0.0, 0.0
724.247351637, 2.67057865069e-05, 3.24847641187e-05, 1.18160522264e-05, 0.0, 0.0, 0.0
724.475820833, 2.64476767617e-05, 3.22022023956e-05, 1.18459714247e-05, 0.0, 0.0, 0.0
724.704290029, 2.61941347996e-05, 3.19244713916e-05, 1.18761203713e-05, 0.0, 0.0, 0.0
724.932759225, 2.59450525881e-05, 3.16514609816e-05, 1.19065009808e-05, 0.0, 0.0, 0.0
725.161228421, 2.57003252749e-05, 3.13830641667e-05, 1.19371151887e-05, 0.0, 0.0, 0.0
725.389697618, 2.54598510769e-05, 3.11191769687e-05, 1.1967964952e-05, 0.0, 0.0, 0.0
725.618166814, 2.5223531172e-05, 3.08596983282e-05, 1.1999052249e-05, 0.0, 0.0, 0.0
725.84663601, 2.49912695974e-05, 3.06045300066e-05, 1.20303790798e-05, 0.0, 0.0, 0.0
726.075105206, 2.476297315e-05, 3.03535764924e-05, 1.20619474669e-05, 0.0, 0.0, 0.0
726.303574402, 2.45385512923e-05, 3.0106744911e-05, 1.20937594546e-05, 0.0, 0.0, 0.0
726.532043598, 2.43179160611e-05, 2.98639449374e-05, 1.21258171105e-05, 0.0, 0.0, 0.0
726.760512794, 2.41009819805e-05, 2.9625088713e-05, 1.21581225248e-05, 0.0, 0.0, 0.0
726.98898199, 2.38876659776e-05, 2.93900907651e-05, 1.2190677811e-05, 0.0, 0.0, 0.0
727.217451186, 2.36778873019e-05, 2.91588679296e-05, 1.22234851063e-05, 0.0, 0.0, 0.0
727.445920382, 2.34715674482e-05, 2.89313392766e-05, 1.22565465717e-05, 0.0, 0.0, 0.0
727.674389579, 2.32686300818e-05, 2.87074260388e-05, 1.22898643925e-05, 0.0, 0.0, 0.0
727.902858775, 2.30690009669e-05, 2.84870515422e-05, 1.23234407784e-05, 0.0, 0.0, 0.0
728.131327971, 2.28726078976e-05, 2.82701411403e-05, 1.23572779642e-05, 0.0, 0.0, 0.0
728.359797167, 2.26793806322e-05, 2.80566221496e-05, 1.23913782098e-05, 0.0, 0.0, 0.0
728.588266363, 2.24892508285e-05, 2.7846423788e-05, 1.24257438004e-05, 0.0, 0.0, 0.0
728.816735559, 2.23021519835e-05, 2.76394771157e-05, 1.24603770474e-05, 0.0, 0.0, 0.0
729.045204755, 2.21180193736e-05, 2.74357149779e-05, 1.24952802884e-05, 0.0, 0.0, 0.0
729.273673951, 2.19367899978e-05, 2.72350719495e-05, 1.25304558874e-05, 0.0, 0.0, 0.0
729.502143147, 2.17584025237e-05, 2.70374842817e-05, 1.25659062355e-05, 0.0, 0.0, 0.0
729.730612343, 2.15827972336e-05, 2.68428898514e-05, 1.26016337511e-05, 0.0, 0.0, 0.0
729.95908154, 2.14099159748e-05, 2.66512281108e-05, 1.26376408802e-05, 0.0, 0.0, 0.0
730.187550736, 2.123970211e-05, 2.64624400407e-05, 1.26739300969e-05, 0.0, 0.0, 0.0
730.416019932, 2.10721004703e-05, 2.62764681034e-05, 1.27105039039e-05, 0.0, 0.0, 0.0
730.644489128, 2.09070573099e-05, 2.60932561992e-05, 1.27473648325e-05, 0.0, 0.0, 0.0
730.872958324, 2.07445202622e-05, 2.59127496228e-05, 1.27845154433e-05, 0.0, 0.0, 0.0
731.10142752, 2.05844382973e-05, 2.57348950224e-05, 1.28219583268e-05, 0.0, 0.0, 0.0
731.329896716, 2.04267616815e-05, 2.55596403595e-05, 1.28596961031e-05, 0.0, 0.0, 0.0
731.558365912, 2.02714419382e-05, 2.538693487e-05, 1.28977314231e-05, 0.0, 0.0, 0.0
731.786835108, 2.01184318093e-05, 2.52167290277e-05, 1.29360669684e-05, 0.0, 0.0, 0.0
732.015304304, 1.99676852192e-05, 2.50489745074e-05, 1.29747054521e-05, 0.0, 0.0, 0.0
732.243773501, 1.98191572393e-05, 2.48836241508e-05, 1.30136496189e-05, 0.0, 0.0, 0.0
732.472242697, 1.96728040539e-05, 2.47206319322e-05, 1.30529022458e-05, 0.0, 0.0, 0.0
732.700711893, 1.95285829272e-05, 2.45599529268e-05, 1.30924661423e-05, 0.0, 0.0, 0.0
732.929181089, 1.93864521715e-05, 2.44015432784e-05, 1.31323441512e-05, 0.0, 0.0, 0.0
733.157650285, 1.92463711166e-05, 2.42453601696e-05, 1.31725391487e-05, 0.0, 0.0, 0.0
733.386119481, 1.91083000801e-05, 2.40913617925e-05, 1.3213054045e-05, 0.0, 0.0, 0.0
733.614588677, 1.89722003389e-05, 2.39395073196e-05, 1.32538917852e-05, 0.0, 0.0, 0.0
733.843057873, 1.8838034101e-05, 2.37897568771e-05, 1.3295055349e-05, 0.0, 0.0, 0.0
734.071527069, 1.87057644794e-05, 2.36420715178e-05, 1.33365477518e-05, 0.0, 0.0, 0.0
734.299996265, 1.85753554658e-05, 2.34964131956e-05, 1.3378372045e-05, 0.0, 0.0, 0.0
734.528465462, 1.84467719057e-05, 2.33527447405e-05, 1.34205313164e-05, 0.0, 0.0, 0.0
734.756934658, 1.83199794741e-05, 2.32110298345e-05, 1.34630286912e-05, 0.0, 0.0, 0.0
734.985403854, 1.81949446524e-05, 2.30712329884e-05, 1.35058673318e-05, 0.0, 0.0, 0.0
735.21387305, 1.80716347055e-05, 2.29333195191e-05, 1.3549050439e-05, 0.0, 0.0, 0.0
735.442342246, 1.79500176601e-05, 2.27972555276e-05, 1.35925812521e-05, 0.0, 0.0, 0.0
735.670811442, 1.78300622833e-05, 2.2663007878e-05, 1.36364630497e-05, 0.0, 0.0, 0.0
735.899280638, 1.77117380624e-05, 2.2530544177e-05, 1.36806991503e-05, 0.0, 0.0, 0.0
736.127749834, 1.75950151847e-05, 2.23998327539e-05, 1.37252929127e-05, 0.0, 0.0, 0.0
736.35621903, 1.74798645187e-05, 2.22708426414e-05, 1.37702477366e-05, 0.0, 0.0, 0.0
736.584688226, 1.73662575952e-05, 2.21435435568e-05, 1.38155670633e-05, 0.0, 0.0, 0.0
736.813157423, 1.72541665896e-05, 2.20179058841e-05, 1.38612543765e-05, 0.0, 0.0, 0.0
737.041626619, 1.71435643039e-05, 2.18939006566e-05, 1.39073132024e-05, 0.0, 0.0, 0.0
737.270095815, 1.70344241507e-05, 2.17714995393e-05, 1.39537471107e-05, 0.0, 0.0, 0.0
737.498565011, 1.6926720136e-05, 2.16506748131e-05, 1.40005597152e-05, 0.0, 0.0, 0.0
737.727034207, 1.68204268437e-05, 2.15313993585e-05, 1.40477546746e-05, 0.0, 0.0, 0.0
737.955503403, 1.67155194205e-05, 2.141364664e-05, 1.40953356926e-05, 0.0, 0.0, 0.0
738.183972599, 1.66119735605e-05, 2.12973906912e-05, 1.41433065193e-05, 0.0, 0.0, 0.0
738.412441795, 1.65097654911e-05, 2.11826061004e-05, 1.41916709513e-05, 0.0, 0.0, 0.0
738.640910991, 1.64088719592e-05, 2.1069267996e-05, 1.42404328327e-05, 0.0, 0.0, 0.0
738.869380187, 1.63092702169e-05, 2.09573520332e-05, 1.42895960558e-05, 0.0, 0.0, 0.0
739.097849384, 1.62109380094e-05, 2.08468343804e-05, 1.43391645618e-05, 0.0, 0.0, 0.0
739.32631858, 1.61138535613e-05, 2.07376917063e-05, 1.43891423413e-05, 0.0, 0.0, 0.0
739.554787776, 1.60179955649e-05, 2.06299011677e-05, 1.44395334355e-05, 0.0, 0.0, 0.0
739.783256972, 1.59233431677e-05, 2.05234403966e-05, 1.44903419366e-05, 0.0, 0.0, 0.0
740.011726168, 1.58298759612e-05, 2.04182874892e-05, 1.45415719886e-05, 0.0, 0.0, 0.0
740.240195364, 1.57375739693e-05, 2.03144209935e-05, 1.45932277883e-05, 0.0, 0.0, 0.0
740.46866456, 1.56464176376e-05, 2.02118198991e-05, 1.46453135859e-05, 0.0, 0.0, 0.0
740.697133756, 1.55563878225e-05, 2.01104636255e-05, 1.46978336859e-05, 0.0, 0.0, 0.0
740.925602952, 1.54674657809e-05, 2.00103320122e-05, 1.4750792448e-05, 0.0, 0.0, 0.0
741.154072148, 1.53796331605e-05, 1.99114053081e-05, 1.48041942877e-05, 0.0, 0.0, 0.0
741.382541345, 1.52928719897e-05, 1.98136641617e-05, 1.48580436775e-05, 0.0, 0.0, 0.0
741.611010541, 1.52071646682e-05, 1.97170896114e-05, 1.49123451475e-05, 0.0, 0.0, 0.0
741.839479737, 1.51224939582e-05, 1.9621663076e-05, 1.49671032864e-05, 0.0, 0.0, 0.0
742.067948933, 1.50388429749e-05, 1.95273663458e-05, 1.50223227425e-05, 0.0, 0.0, 0.0
742.296418129, 1.49561951784e-05, 1.94341815736e-05, 1.50780082244e-05, 0.0, 0.0, 0.0
742.524887325, 1.48745343647e-05, 1.93420912662e-05, 1.51341645022e-05, 0.0, 0.0, 0.0
742.753356521, 1.47938446582e-05, 1.92510782755e-05, 1.51907964082e-05, 0.0, 0.0, 0.0
742.981825717, 1.47141105032e-05, 1.91611257913e-05, 1.5247908838e-05, 0.0, 0.0, 0.0
743.210294913, 1.46353166565e-05, 1.90722173322e-05, 1.53055067517e-05, 0.0, 0.0, 0.0
743.438764109, 1.45574481797e-05, 1.89843367389e-05, 1.53635951745e-05, 0.0, 0.0, 0.0
743.667233306, 1.4480490432e-05, 1.88974681662e-05, 1.54221791981e-05, 0.0, 0.0, 0.0
743.895702502, 1.44044290631e-05, 1.88115960757e-05, 1.54812639815e-05, 0.0, 0.0, 0.0
744.124171698, 1.43292500065e-05, 1.87267052287e-05, 1.55408547521e-05, 0.0, 0.0, 0.0
744.352640894, 1.42549394724e-05, 1.86427806796e-05, 1.5600956807e-05, 0.0, 0.0, 0.0
